,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:,Channel 8:
0,-1.9677218731756657e-11,-2.286211825814659e-11,-2.0902624364912116e-11,-7.706702803630565e-12,-1.4640183186544424e-11,-1.7083454231163097e-11,-1.689638218966289e-11,-1.3941048716535632e-11
1,1.3877605265607308e-08,1.6553212005065668e-08,1.5148233303973605e-08,5.933260561450165e-09,1.0697746720095737e-08,1.2088468605021748e-08,1.2022981480580594e-08,1.0066107005658891e-08
2,-3.838108625175211e-06,-4.583319209127703e-06,-4.231134370787504e-06,-1.8313298283208598e-06,-2.97906098228395e-06,-3.2780604281356875e-06,-3.26622028902062e-06,-2.797606614263679e-06
3,0.0004919268615645331,0.0005724314925390359,0.0005459979394723945,0.0002611871721143128,0.0003751165883497867,0.0003990971200790782,0.0003977327429867216,0.0003526444500335624
4,0.9448691549881666,0.9421635445479956,0.9411249695232506,0.9562391793942397,0.9507235093701095,0.9521132943546519,0.9519993211694241,0.9525901887523442
5,0.44190518897305753,0.44447389096538936,0.517939242896681,0.11076247223770191,0.32723939337387414,0.3419970851950599,0.30144090945792706,0.31434369607638446
